entry_id,line_no,posting_date,effective_date,account_code,account_name,account_type,cost_centre,user_id,entry_type,narration,debit,credit,approval_status,approver_id
JE1022319,2,2025-04-09,2025-04-06,2100,Trade payables,Liability,CC-100,U017,Manual,Stationery purchase,0.0,28918.62,Not required,
JE1022392,1,2025-04-09,2025-04-07,5310,Power and fuel,Expense,CC-200,SYS-BATCH,System,Electricity charges,46133.94,0.0,Not required,
JE1022392,2,2025-04-09,2025-04-07,2110,Accrued expenses,Liability,CC-200,SYS-BATCH,System,Electricity charges,0.0,46133.94,Not required,
JE1022423,1,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Supplier payment,499458.76,0.0,Not required,
JE1022423,2,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-400,SYS-BATCH,System,Supplier payment,0.0,499458.76,Not required,
JE1023330,1,2025-04-09,2025-04-08,5370,Communication expense,Expense,CC-200,SYS-BATCH,System,Telephone and internet,18770.9,0.0,Not required,
JE1023330,2,2025-04-09,2025-04-08,2110,Accrued expenses,Liability,CC-200,SYS-BATCH,System,Telephone and internet,0.0,18770.9,Not required,
JE1023679,1,2025-04-09,2025-04-07,5350,Advertisement and marketing,Expense,CC-300,SYS-BATCH,System,Marketing spend,468780.14,0.0,Not required,
JE1023679,2,2025-04-09,2025-04-07,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Marketing spend,0.0,468780.14,Not required,
JE1023724,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Sales invoice raised,480477.97,0.0,Not required,
JE1023724,2,2025-04-09,2025-04-09,4100,Revenue - product sales,Income,CC-500,SYS-BATCH,System,Sales invoice raised,0.0,480477.97,Not required,
JE1023971,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Service invoice raised,477504.73,0.0,Not required,
JE1023971,2,2025-04-09,2025-04-09,4110,Revenue - service income,Income,CC-100,SYS-BATCH,System,Service invoice raised,0.0,477504.73,Not required,
JE1024399,1,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-500,U018,Manual,Customer receipt,61106.61,0.0,Not required,
JE1024399,2,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-500,U018,Manual,Customer receipt,0.0,61106.61,Not required,
JE1025002,1,2025-04-09,2025-04-06,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,407456.01,0.0,Not required,
JE1025002,2,2025-04-09,2025-04-06,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,407456.01,Not required,
JE1025218,1,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-400,SYS-BATCH,System,Sales invoice raised,726893.96,0.0,Approved,A001
JE1025218,2,2025-04-09,2025-04-08,4100,Revenue - product sales,Income,CC-400,SYS-BATCH,System,Sales invoice raised,0.0,726893.96,Approved,A001
JE1025469,1,2025-04-09,2025-04-06,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Service invoice raised,557512.18,0.0,Approved,A003
JE1025469,2,2025-04-09,2025-04-06,4110,Revenue - service income,Income,CC-300,SYS-BATCH,System,Service invoice raised,0.0,557512.18,Approved,A003
JE1026312,1,2025-04-09,2025-04-09,5100,Cost of materials consumed,Expense,CC-200,SYS-BATCH,System,Purchase of raw material,348232.08,0.0,Not required,
JE1026312,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Purchase of raw material,0.0,348232.08,Not required,
JE1026342,1,2025-04-09,2025-04-09,5370,Communication expense,Expense,CC-100,SYS-BATCH,System,Telephone and internet,50880.06,0.0,Not required,
JE1026342,2,2025-04-09,2025-04-09,2110,Accrued expenses,Liability,CC-100,SYS-BATCH,System,Telephone and internet,0.0,50880.06,Not required,
JE1026366,1,2025-04-09,2025-04-09,5340,Legal and professional fees,Expense,CC-600,SYS-BATCH,System,Professional fees billed,70876.63,0.0,Not required,
JE1026366,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Professional fees billed,0.0,70876.63,Not required,
JE1026786,1,2025-04-09,2025-04-07,5200,Employee benefit expense,Expense,CC-600,U021,Manual,Payroll for the month,525433.13,0.0,Approved,A003
JE1026786,2,2025-04-09,2025-04-07,2120,Provision for employee benefits,Liability,CC-600,U021,Manual,Payroll for the month,0.0,525433.13,Approved,A003
JE1027097,1,2025-04-09,2025-04-08,5210,Contract staff cost,Expense,CC-500,U009,Manual,Contract staff billing,85012.19,0.0,Not required,
JE1027097,2,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-500,U009,Manual,Contract staff billing,0.0,85012.19,Not required,
JE1027409,1,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,341054.93,0.0,Not required,
JE1027409,2,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,341054.93,Not required,
JE1027462,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,GST output booked,20008.63,0.0,Not required,
JE1027462,2,2025-04-09,2025-04-09,2200,Output GST payable,Liability,CC-300,SYS-BATCH,System,GST output booked,0.0,20008.63,Not required,
JE1027637,1,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-600,U014,Manual,Customer receipt,451541.46,0.0,Not required,
JE1027637,2,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-600,U014,Manual,Customer receipt,0.0,451541.46,Not required,
JE1027721,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,526223.45,0.0,Approved,A002
JE1027721,2,2025-04-09,2025-04-09,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,526223.45,Approved,A002
JE1027995,1,2025-04-09,2025-04-07,5100,Cost of materials consumed,Expense,CC-400,SYS-BATCH,System,Purchase of raw material,560742.84,0.0,Approved,A001
JE1027995,2,2025-04-09,2025-04-07,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Purchase of raw material,0.0,560742.84,Approved,A001
JE1028258,1,2025-04-09,2025-04-08,5100,Cost of materials consumed,Expense,CC-600,U016,Manual,Purchase of raw material,253614.5,0.0,Not required,
JE1028258,2,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-600,U016,Manual,Purchase of raw material,0.0,253614.5,Not required,
JE1028336,1,2025-04-09,2025-04-06,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Sales invoice raised,540005.57,0.0,Approved,A003
JE1028336,2,2025-04-09,2025-04-06,4100,Revenue - product sales,Income,CC-600,SYS-BATCH,System,Sales invoice raised,0.0,540005.57,Approved,A003
JE1028350,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-100,U015,Manual,Sales invoice raised,687123.96,0.0,Approved,A001
JE1028350,2,2025-04-09,2025-04-09,4100,Revenue - product sales,Income,CC-100,U015,Manual,Sales invoice raised,0.0,687123.96,Approved,A001
JE1029127,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Service invoice raised,53885.07,0.0,Not required,
JE1029127,2,2025-04-09,2025-04-09,4110,Revenue - service income,Income,CC-500,SYS-BATCH,System,Service invoice raised,0.0,53885.07,Not required,
JE1029228,1,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-600,U008,Manual,Customer receipt,289388.31,0.0,Not required,
JE1029228,2,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-600,U008,Manual,Customer receipt,0.0,289388.31,Not required,
JE1029528,1,2025-04-09,2025-04-08,1600,Input GST receivable,Asset,CC-400,SYS-BATCH,System,GST input booked,82332.42,0.0,Not required,
JE1029528,2,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,GST input booked,0.0,82332.42,Not required,
JE1029670,1,2025-04-09,2025-04-09,5200,Employee benefit expense,Expense,CC-600,U019,Manual,Payroll for the month,2451237.27,0.0,Approved,A002
JE1029670,2,2025-04-09,2025-04-09,2120,Provision for employee benefits,Liability,CC-600,U019,Manual,Payroll for the month,0.0,2451237.27,Approved,A002
JE1030357,1,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,TDS deducted on payment,54816.29,0.0,Not required,
JE1030357,2,2025-04-09,2025-04-08,2210,TDS payable,Liability,CC-100,SYS-BATCH,System,TDS deducted on payment,0.0,54816.29,Not required,
JE1031089,1,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-400,U002,Manual,Customer receipt,804240.91,0.0,Approved,A003
JE1031089,2,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-400,U002,Manual,Customer receipt,0.0,804240.91,Approved,A003
JE1031295,1,2025-04-09,2025-04-07,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Sales invoice raised,408617.69,0.0,Not required,
JE1031295,2,2025-04-09,2025-04-07,4100,Revenue - product sales,Income,CC-600,SYS-BATCH,System,Sales invoice raised,0.0,408617.69,Not required,
JE1031496,1,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,351536.74,0.0,Not required,
JE1031496,2,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,351536.74,Not required,
JE1031636,1,2025-04-09,2025-04-08,5100,Cost of materials consumed,Expense,CC-600,SYS-BATCH,System,Purchase of raw material,193171.73,0.0,Not required,
JE1031636,2,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Purchase of raw material,0.0,193171.73,Not required,
JE1031983,1,2025-04-09,2025-04-09,5200,Employee benefit expense,Expense,CC-500,SYS-BATCH,System,Payroll for the month,2987861.96,0.0,Approved,A001
JE1031983,2,2025-04-09,2025-04-09,2120,Provision for employee benefits,Liability,CC-500,SYS-BATCH,System,Payroll for the month,0.0,2987861.96,Approved,A001
JE1031997,1,2025-04-09,2025-04-08,1600,Input GST receivable,Asset,CC-600,SYS-BATCH,System,GST input booked,102409.51,0.0,Not required,
JE1031997,2,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,GST input booked,0.0,102409.51,Not required,
JE1032309,1,2025-04-09,2025-04-06,5100,Cost of materials consumed,Expense,CC-600,SYS-BATCH,System,Purchase of raw material,583018.03,0.0,Approved,A003
JE1032309,2,2025-04-09,2025-04-06,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Purchase of raw material,0.0,583018.03,Approved,A003
JE1032424,1,2025-04-09,2025-04-08,5100,Cost of materials consumed,Expense,CC-200,SYS-BATCH,System,Purchase of raw material,652998.98,0.0,Approved,A002
JE1032424,2,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Purchase of raw material,0.0,652998.98,Approved,A002
JE1032674,1,2025-04-09,2025-04-07,1110,Bank - current account,Asset,CC-500,U011,Manual,Customer receipt,417685.93,0.0,Not required,
JE1032674,2,2025-04-09,2025-04-07,1200,Trade receivables,Asset,CC-500,U011,Manual,Customer receipt,0.0,417685.93,Not required,
JE1032920,1,2025-04-09,2025-04-09,5320,Repairs and maintenance,Expense,CC-500,SYS-BATCH,System,Repairs and upkeep,43624.85,0.0,Not required,
JE1032920,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Repairs and upkeep,0.0,43624.85,Not required,
JE1033239,1,2025-04-09,2025-04-09,5210,Contract staff cost,Expense,CC-300,SYS-BATCH,System,Contract staff billing,72750.98,0.0,Not required,
JE1033239,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Contract staff billing,0.0,72750.98,Not required,
JE1033301,1,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Supplier payment,550150.94,0.0,Approved,A003
JE1033301,2,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-400,SYS-BATCH,System,Supplier payment,0.0,550150.94,Approved,A003
JE1033488,1,2025-04-09,2025-04-09,5370,Communication expense,Expense,CC-300,SYS-BATCH,System,Telephone and internet,48852.31,0.0,Not required,
JE1033488,2,2025-04-09,2025-04-09,2110,Accrued expenses,Liability,CC-300,SYS-BATCH,System,Telephone and internet,0.0,48852.31,Not required,
JE1034042,1,2025-04-09,2025-04-07,5100,Cost of materials consumed,Expense,CC-500,SYS-BATCH,System,Purchase of raw material,622006.11,0.0,Approved,A001
JE1034042,2,2025-04-09,2025-04-07,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Purchase of raw material,0.0,622006.11,Approved,A001
JE1034078,1,2025-04-09,2025-04-09,5100,Cost of materials consumed,Expense,CC-200,SYS-BATCH,System,Purchase of raw material,675751.38,0.0,Approved,A002
JE1034078,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Purchase of raw material,0.0,675751.38,Approved,A002
JE1034105,1,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Supplier payment,82177.64,0.0,Not required,
JE1034105,2,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Supplier payment,0.0,82177.64,Not required,
JE1034660,1,2025-04-09,2025-04-09,5300,Rent expense,Expense,CC-200,SYS-BATCH,System,Rent for the period,365894.5,0.0,Not required,
JE1034660,2,2025-04-09,2025-04-09,2110,Accrued expenses,Liability,CC-200,SYS-BATCH,System,Rent for the period,0.0,365894.5,Not required,
JE1034699,1,2025-04-09,2025-04-09,5330,Travel and conveyance,Expense,CC-300,SYS-BATCH,System,Travel reimbursement,73021.21,0.0,Not required,
JE1034699,2,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-300,SYS-BATCH,System,Travel reimbursement,0.0,73021.21,Not required,
JE1034720,1,2025-04-09,2025-04-09,5320,Repairs and maintenance,Expense,CC-300,SYS-BATCH,System,Repairs and upkeep,60018.0,0.0,Not required,
JE1034720,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Repairs and upkeep,0.0,60018.0,Not required,
JE1034851,1,2025-04-09,2025-04-07,5380,Printing and stationery,Expense,CC-600,U005,Manual,Stationery purchase,32722.11,0.0,Not required,
JE1034851,2,2025-04-09,2025-04-07,2100,Trade payables,Liability,CC-600,U005,Manual,Stationery purchase,0.0,32722.11,Not required,
JE1035137,1,2025-04-09,2025-04-09,5300,Rent expense,Expense,CC-400,U003,Manual,Rent for the period,405181.34,0.0,Not required,
JE1035137,2,2025-04-09,2025-04-09,2110,Accrued expenses,Liability,CC-400,U003,Manual,Rent for the period,0.0,405181.34,Not required,
JE1035140,1,2025-04-09,2025-04-07,5300,Rent expense,Expense,CC-300,SYS-BATCH,System,Rent for the period,237157.58,0.0,Not required,
JE1035140,2,2025-04-09,2025-04-07,2110,Accrued expenses,Liability,CC-300,SYS-BATCH,System,Rent for the period,0.0,237157.58,Not required,
JE1035708,1,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-300,U018,Manual,Supplier payment,216280.79,0.0,Not required,
JE1035708,2,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-300,U018,Manual,Supplier payment,0.0,216280.79,Not required,
JE1036076,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,GST output booked,121861.54,0.0,Not required,
JE1036076,2,2025-04-09,2025-04-09,2200,Output GST payable,Liability,CC-100,SYS-BATCH,System,GST output booked,0.0,121861.54,Not required,
JE1036290,1,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,367886.02,0.0,Not required,
JE1036290,2,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,367886.02,Not required,
JE1036505,1,2025-04-09,2025-04-09,5310,Power and fuel,Expense,CC-500,SYS-BATCH,System,Electricity charges,98333.9,0.0,Not required,
JE1036505,2,2025-04-09,2025-04-09,2110,Accrued expenses,Liability,CC-500,SYS-BATCH,System,Electricity charges,0.0,98333.9,Not required,
JE1036671,1,2025-04-09,2025-04-09,5320,Repairs and maintenance,Expense,CC-300,U002,Manual,Repairs and upkeep,75450.12,0.0,Not required,
JE1036671,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-300,U002,Manual,Repairs and upkeep,0.0,75450.12,Not required,
JE1036684,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Service invoice raised,86611.43,0.0,Not required,
JE1036684,2,2025-04-09,2025-04-09,4110,Revenue - service income,Income,CC-600,SYS-BATCH,System,Service invoice raised,0.0,86611.43,Not required,
JE1036921,1,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-100,SYS-BATCH,System,Supplier payment,567922.99,0.0,Approved,A002
JE1036921,2,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Supplier payment,0.0,567922.99,Approved,A002
JE1037169,1,2025-04-09,2025-04-09,5100,Cost of materials consumed,Expense,CC-100,U008,Manual,Purchase of raw material,515849.93,0.0,Approved,A001
JE1037169,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-100,U008,Manual,Purchase of raw material,0.0,515849.93,Approved,A001
JE1037399,1,2025-04-09,2025-04-08,5310,Power and fuel,Expense,CC-500,SYS-BATCH,System,Electricity charges,41502.63,0.0,Not required,
JE1037399,2,2025-04-09,2025-04-08,2110,Accrued expenses,Liability,CC-500,SYS-BATCH,System,Electricity charges,0.0,41502.63,Not required,
JE1037510,1,2025-04-09,2025-04-09,5100,Cost of materials consumed,Expense,CC-400,SYS-BATCH,System,Purchase of raw material,118881.69,0.0,Not required,
JE1037510,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Purchase of raw material,0.0,118881.69,Not required,
JE1037972,1,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-300,SYS-BATCH,System,Customer receipt,179683.38,0.0,Not required,
JE1037972,2,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Customer receipt,0.0,179683.38,Not required,
JE1038186,1,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-500,U011,Manual,Sales invoice raised,536562.37,0.0,Approved,A001
JE1038186,2,2025-04-09,2025-04-09,4100,Revenue - product sales,Income,CC-500,U011,Manual,Sales invoice raised,0.0,536562.37,Approved,A001
JE1038226,1,2025-04-09,2025-04-06,5200,Employee benefit expense,Expense,CC-600,U021,Manual,Payroll for the month,448561.08,0.0,Not required,
JE1038226,2,2025-04-09,2025-04-06,2120,Provision for employee benefits,Liability,CC-600,U021,Manual,Payroll for the month,0.0,448561.08,Not required,
JE1038355,1,2025-04-09,2025-04-07,5100,Cost of materials consumed,Expense,CC-200,SYS-BATCH,System,Purchase of raw material,525399.26,0.0,Approved,A002
JE1038355,2,2025-04-09,2025-04-07,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Purchase of raw material,0.0,525399.26,Approved,A002
JE1039013,1,2025-04-09,2025-04-09,5100,Cost of materials consumed,Expense,CC-600,SYS-BATCH,System,Purchase of raw material,180805.79,0.0,Not required,
JE1039013,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Purchase of raw material,0.0,180805.79,Not required,
JE1039626,1,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,207163.73,0.0,Not required,
JE1039626,2,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,207163.73,Not required,
JE1039931,1,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,899700.24,0.0,Approved,A003
JE1039931,2,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,899700.24,Approved,A003
JE1040726,1,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-100,SYS-BATCH,System,Customer receipt,422963.79,0.0,Not required,
JE1040726,2,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-100,SYS-BATCH,System,Customer receipt,0.0,422963.79,Not required,
JE1040790,1,2025-04-09,2025-04-09,5210,Contract staff cost,Expense,CC-200,SYS-BATCH,System,Contract staff billing,159222.32,0.0,Not required,
JE1040790,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Contract staff billing,0.0,159222.32,Not required,
JE1040798,1,2025-04-09,2025-04-07,5370,Communication expense,Expense,CC-400,SYS-BATCH,System,Telephone and internet,57245.59,0.0,Not required,
JE1040798,2,2025-04-09,2025-04-07,2110,Accrued expenses,Liability,CC-400,SYS-BATCH,System,Telephone and internet,0.0,57245.59,Not required,
JE1040998,1,2025-04-09,2025-04-09,5100,Cost of materials consumed,Expense,CC-400,SYS-BATCH,System,Purchase of raw material,493123.56,0.0,Not required,
JE1040998,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Purchase of raw material,0.0,493123.56,Not required,
JE1041452,1,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-300,U019,Manual,Customer receipt,332205.0,0.0,Not required,
JE1041452,2,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-300,U019,Manual,Customer receipt,0.0,332205.0,Not required,
JE1041478,1,2025-04-09,2025-04-09,5350,Advertisement and marketing,Expense,CC-200,SYS-BATCH,System,Marketing spend,20647.49,0.0,Not required,
JE1041478,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-200,SYS-BATCH,System,Marketing spend,0.0,20647.49,Not required,
JE1041596,1,2025-04-09,2025-04-06,5300,Rent expense,Expense,CC-400,SYS-BATCH,System,Rent for the period,335319.91,0.0,Not required,
JE1041596,2,2025-04-09,2025-04-06,2110,Accrued expenses,Liability,CC-400,SYS-BATCH,System,Rent for the period,0.0,335319.91,Not required,
JE1042625,1,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Sales invoice raised,414466.15,0.0,Not required,
JE1042625,2,2025-04-09,2025-04-08,4100,Revenue - product sales,Income,CC-500,SYS-BATCH,System,Sales invoice raised,0.0,414466.15,Not required,
JE1042820,1,2025-04-09,2025-04-08,5310,Power and fuel,Expense,CC-100,SYS-BATCH,System,Electricity charges,52569.13,0.0,Not required,
JE1042820,2,2025-04-09,2025-04-08,2110,Accrued expenses,Liability,CC-100,SYS-BATCH,System,Electricity charges,0.0,52569.13,Not required,
JE1043169,1,2025-04-09,2025-04-06,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Sales invoice raised,307272.08,0.0,Not required,
JE1043169,2,2025-04-09,2025-04-06,4100,Revenue - product sales,Income,CC-300,SYS-BATCH,System,Sales invoice raised,0.0,307272.08,Not required,
JE1043181,1,2025-04-09,2025-04-07,5400,Depreciation and amortisation,Expense,CC-400,SYS-BATCH,System,Depreciation charge,630762.0,0.0,Approved,A001
JE1043181,2,2025-04-09,2025-04-07,1510,Accumulated depreciation,Asset,CC-400,SYS-BATCH,System,Depreciation charge,0.0,630762.0,Approved,A001
JE1043251,1,2025-04-09,2025-04-09,5500,Finance cost,Expense,CC-600,SYS-BATCH,System,Interest on borrowings,442530.04,0.0,Not required,
JE1043251,2,2025-04-09,2025-04-09,2310,Interest accrued but not due,Liability,CC-600,SYS-BATCH,System,Interest on borrowings,0.0,442530.04,Not required,
JE1043282,1,2025-04-09,2025-04-09,5200,Employee benefit expense,Expense,CC-200,SYS-BATCH,System,Payroll for the month,2106558.22,0.0,Approved,A002
JE1043282,2,2025-04-09,2025-04-09,2120,Provision for employee benefits,Liability,CC-200,SYS-BATCH,System,Payroll for the month,0.0,2106558.22,Approved,A002
JE1043331,1,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-300,SYS-BATCH,System,Customer receipt,602587.21,0.0,Approved,A001
JE1043331,2,2025-04-09,2025-04-09,1200,Trade receivables,Asset,CC-300,SYS-BATCH,System,Customer receipt,0.0,602587.21,Approved,A001
JE1044045,1,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-300,U006,Manual,Customer receipt,345826.29,0.0,Not required,
JE1044045,2,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-300,U006,Manual,Customer receipt,0.0,345826.29,Not required,
JE1044078,1,2025-04-09,2025-04-06,5320,Repairs and maintenance,Expense,CC-400,SYS-BATCH,System,Repairs and upkeep,145768.15,0.0,Not required,
JE1044078,2,2025-04-09,2025-04-06,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Repairs and upkeep,0.0,145768.15,Not required,
JE1044257,1,2025-04-09,2025-04-08,5500,Finance cost,Expense,CC-100,SYS-BATCH,System,Interest on borrowings,237793.04,0.0,Not required,
JE1044257,2,2025-04-09,2025-04-08,2310,Interest accrued but not due,Liability,CC-100,SYS-BATCH,System,Interest on borrowings,0.0,237793.04,Not required,
JE1044460,1,2025-04-09,2025-04-06,1200,Trade receivables,Asset,CC-500,SYS-BATCH,System,Service invoice raised,274786.74,0.0,Not required,
JE1044460,2,2025-04-09,2025-04-06,4110,Revenue - service income,Income,CC-500,SYS-BATCH,System,Service invoice raised,0.0,274786.74,Not required,
JE1044468,1,2025-04-09,2025-04-08,5100,Cost of materials consumed,Expense,CC-500,SYS-BATCH,System,Purchase of raw material,382680.43,0.0,Not required,
JE1044468,2,2025-04-09,2025-04-08,2100,Trade payables,Liability,CC-500,SYS-BATCH,System,Purchase of raw material,0.0,382680.43,Not required,
JE1044813,1,2025-04-09,2025-04-09,5100,Cost of materials consumed,Expense,CC-300,SYS-BATCH,System,Purchase of raw material,278980.81,0.0,Not required,
JE1044813,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-300,SYS-BATCH,System,Purchase of raw material,0.0,278980.81,Not required,
JE1044852,1,2025-04-09,2025-04-09,1600,Input GST receivable,Asset,CC-500,U004,Manual,GST input booked,10006.06,0.0,Not required,
JE1044852,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-500,U004,Manual,GST input booked,0.0,10006.06,Not required,
JE1044971,1,2025-04-09,2025-04-08,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Customer receipt,423400.65,0.0,Not required,
JE1044971,2,2025-04-09,2025-04-08,1200,Trade receivables,Asset,CC-600,SYS-BATCH,System,Customer receipt,0.0,423400.65,Not required,
JE1046135,1,2025-04-09,2025-04-08,5400,Depreciation and amortisation,Expense,CC-200,U020,Manual,Depreciation charge,198088.89,0.0,Not required,
JE1046135,2,2025-04-09,2025-04-08,1510,Accumulated depreciation,Asset,CC-200,U020,Manual,Depreciation charge,0.0,198088.89,Not required,
JE1046191,1,2025-04-09,2025-04-09,5100,Cost of materials consumed,Expense,CC-400,SYS-BATCH,System,Purchase of raw material,625669.52,0.0,Approved,A002
JE1046191,2,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-400,SYS-BATCH,System,Purchase of raw material,0.0,625669.52,Approved,A002
JE1046329,1,2025-04-09,2025-04-09,2100,Trade payables,Liability,CC-600,SYS-BATCH,System,Supplier payment,105846.09,0.0,Not required,
JE1046329,2,2025-04-09,2025-04-09,1110,Bank - current account,Asset,CC-600,SYS-BATCH,System,Supplier payment,0.0,105846.09,Not required,
JE1046392,1,2025-04-09,2025-04-09,5400,Depreciation and amortisation,Expense,CC-200,SYS-BATCH,System,Depreciation charge,375991.14,0.0,Not required,
JE1046392,2,2025-04-09,2025-04-09,1510,Accumulated depreciation,Asset,CC-200,SYS-BATCH,System,Depreciation charge,0.0,375991.14,Not required,
